id,name,host_name,host_since,latitude,longitude,room_type,accommodates,price,price_nzd,minimum_nights,number_of_reviews,last_review,review_scores_rating,region_name,region_parent_name
l697109637131287325,Farm stay in Omanawa · ★5.0 · 3 bedrooms · 3 beds · 1 bath,Liz,2020-07-20,-37.89416,176.13974,Entire home/apt,7,$258.00,258.0,3,5,2023-07-15,5.0,Kaimai Ward,Western Bay of Plenty District
l21970624,Home in Auckland · ★4.94 · 2 bedrooms · 2 beds · 1 bath,Richard,2017-11-28,-36.880140000000004,175.03853,Entire home/apt,4,$350.00,350.0,2,18,2023-04-15,4.94,Franklin Ward,Auckland
l819601821777471359,Home in Ohakune · 1 bedroom · 1 bed · 1 shared bath,Julia And Mike,2017-04-19,-39.41924,175.40196,Private room,2,$99.00,99.0,1,0,,,Waimarino-Waiouru Ward,Ruapehu District
l628662258129290419,Home in Mount Maunganui · ★4.50 · 2 bedrooms · 2 beds · 1 bath,Brandon,2017-01-09,-37.66914000000001,176.227921,Entire home/apt,4,$380.00,380.0,1,12,2023-01-30,4.5,Mount Maunganui-Papamoa Ward,Tauranga City
l41532031,Rental unit in Auckland · ★4.76 · 1 bedroom · 1 bed · 1 bath,Wendy,2018-04-20,-36.847359999999995,174.75951,Entire home/apt,2,$98.00,98.0,1,41,2021-08-12,4.76,Waitematā and Gulf Ward,Auckland
l796506511400664162,Home in Papamoa · ★4.94 · 3 bedrooms · 3 beds · 1 bath,Amy,2023-01-03,-37.7171,176.3374,Entire home/apt,6,$240.00,240.0,1,64,2023-09-01,4.94,Mount Maunganui-Papamoa Ward,Tauranga City
l18379799,Home in Hamilton · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,Val,2017-03-18,-37.7829,175.29814,Private room,1,$95.00,95.0,2,13,2023-01-22,4.92,East Ward,Hamilton City
l851877730046056534,Home in Wellington · 4 bedrooms · 5 beds · 2 baths,Jerram,2017-06-03,-41.2800135,174.72644430000003,Entire home/apt,7,$320.00,320.0,7,0,,,Wharangi/Onslow-Western Ward,Wellington City
l722719325817142046,Guest suite in Palmerston North · ★4.92 · Studio · 1 bed · 1 bath,Ayiya,2022-09-23,-40.3333064,175.61155730000004,Entire home/apt,2,$115.00,115.0,1,49,2023-09-01,4.92,Area Outside Ward,Palmerston North City
l10973248,Cottage in Christchurch · ★4.98 · 1 bedroom · 1 bed · 1 private bath,Pam,2016-02-01,-43.5271,172.64739,Private room,2,$110.00,110.0,2,42,2020-03-30,4.98,Central Ward,Christchurch City
l30154677,Home in Auckland · ★4.73 · 1 bedroom · 1 bed · 1 private bath,Meena,2018-11-19,-36.97904000000001,174.86094,Private room,2,$83.00,83.0,2,94,2023-05-01,4.73,Manukau Ward,Auckland
l53532971,Home in Mangawhai · ★4.0 · 4 bedrooms · 4 beds · 2 baths,Bachcare,2017-08-09,-36.10742,174.58858,Entire home/apt,8,$405.00,405.0,2,5,2022-11-19,4.0,Mangawhai-Kaiwaka Ward,Kaipara District
l872819828941634690,Cabin in Wanaka · ★4.88 · 1 bedroom · 1 bed · 1 bath,Luciana,2016-10-16,-44.68168,169.175415,Entire home/apt,2,$111.00,111.0,1,33,2023-09-01,4.88,Wanaka Ward,Queenstown-Lakes District
l51217533,Bed and breakfast in Cable Bay · ★4.93 · 1 bedroom · 1 bed · 1 private bath,Lynne,2021-07-22,-34.996790000000004,173.50156,Private room,2,$100.00,100.0,1,58,2023-08-25,4.93,Te Hiku Ward,Far North District
l26262293,Cabin in Motueka · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,Cathy And Steve,2018-06-23,-41.17157,172.90934,Entire home/apt,2,$59.00,59.0,1,72,2020-03-22,4.86,Motueka Ward,Tasman District
l40829290,Rental unit in Auckland · ★5.0 · 2 bedrooms · 3 beds · 2 baths,Structured,2019-08-29,-36.81277,174.72673,Entire home/apt,4,$248.00,248.0,2,4,2023-04-29,5.0,North Shore Ward,Auckland
l28895202,Home in Hamilton · ★4.84 · 2 bedrooms · 3 beds · 1 bath,Jane,2018-02-09,-37.76975,175.25953,Entire home/apt,4,$133.00,133.0,1,407,2023-08-20,4.84,West Ward,Hamilton City
l901773822178881894,Home in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 bath,Janka,2014-02-17,-36.79155,174.69917,Private room,1,$47.00,47.0,1,4,2023-08-31,5.0,North Shore Ward,Auckland
l23398858,Guesthouse in Springfield · ★4.86 · Studio · 2 beds · 1 private bath,Louise,2018-02-20,-43.33651,171.93206999999995,Private room,3,$109.00,109.0,1,50,2023-08-19,4.86,Malvern Ward,Selwyn District
l581951808767161953,Bed and breakfast in Dunedin · ★4.94 · 1 bedroom · 2 beds · 2 shared baths,Mike And Julie,2020-10-25,-45.86423,170.50983,Private room,2,$115.00,115.0,1,18,2023-08-29,4.94,Area Outside Ward,Dunedin City
l46182530,Home in Rotorua · ★4.62 · 4 bedrooms · 6 beds · 1 bath,Jemma,2018-07-24,-38.01186,176.54981999999995,Entire home/apt,10,$202.00,202.0,2,13,2022-12-25,4.62,Area Outside Ward,Rotorua District
l37268636,Guest suite in Auckland · ★4.84 · 1 bedroom · 1 bed · 1 bath,Rosemary,2018-09-19,-36.90955,174.73932,Entire home/apt,2,$61.00,61.0,3,79,2023-09-02,4.84,Albert-Eden-Puketāpapa Ward,Auckland
l139420,Guest suite in Fernhill · ★4.60 · 2 bedrooms · 3 beds · 1.5 baths,Bronwyn,2011-06-08,-39.56191,176.77068,Private room,4,$200.00,200.0,2,5,2022-05-14,4.6,Mohaka Ward,Hastings District
l34716250,Hut in Kaitake · ★5.0 · 1 bedroom · 1 bed · 1 bath,Louise,2015-06-01,-39.12759000000001,173.93185,Entire home/apt,2,$35.00,35.0,2,9,2023-06-29,5.0,South-West Ward,New Plymouth District
l48961267,Home in Kerikeri · ★4.17 · 3 bedrooms · 3 beds · 1 bath,Bachcare,2017-08-09,-35.20539,173.97961999999995,Entire home/apt,6,$265.00,265.0,2,6,2023-07-08,4.17,Bay of Islands-Whangaroa Ward,Far North District
l33140474,Home in Waipu · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,Mike & Diana,2016-04-21,-35.98145,174.44812,Entire home/apt,6,$295.00,295.0,2,7,2022-11-19,5.0,Bream Bay Ward,Whangarei District
l593742359490492141,Home in Wanaka · ★4.50 · 4 bedrooms · 6 beds · 2 baths,Bachcare,2017-08-09,-44.681290000000004,169.13851,Entire home/apt,8,$378.00,378.0,3,8,2022-08-05,4.5,Wanaka Ward,Queenstown-Lakes District
l22778070,Hut in Admiral Hill · ★4.88 · 1 bed · 1 bath,Charlotte,2015-05-15,-41.18663,175.67224,Entire home/apt,2,$160.00,160.0,2,129,2023-06-04,4.88,Area Outside Ward,Carterton District
l725751654581454046,Home in Hahei · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,Bianca,2021-05-05,-36.8390466,175.8042083,Entire home/apt,6,$427.00,427.0,3,4,2023-02-02,5.0,Mercury Bay Ward,Thames-Coromandel District
l35945177,Tiny home in Christchurch · ★4.89 · 2 bedrooms · 2 beds · 1 bath,Katie,2016-07-03,-43.525281899999996,172.647229,Entire home/apt,4,$189.00,189.0,5,28,2023-07-14,4.89,Central Ward,Christchurch City
l26540858,Home in Pauanui · ★4.90 · 4 bedrooms · 8 beds · 2.5 baths,Rachel K,2018-05-16,-37.0127,175.86498999999995,Entire home/apt,14,$450.00,450.0,2,30,2023-07-29,4.9,South Eastern Ward,Thames-Coromandel District
l20221439,Home in Christchurch · ★4.65 · 1 bedroom · 1 bed · 1 bath,Colleen & Shelley,2016-02-21,-43.548,172.7459,Entire home/apt,2,$98.00,98.0,2,23,2023-02-27,4.65,Coastal Ward,Christchurch City
l43871752,Rental unit in New Plymouth · ★4.56 · 3 bedrooms · 3 beds · 2.5 baths,Darrin,2017-05-30,-39.05177,174.08993,Entire home/apt,6,$328.00,328.0,2,9,2021-04-18,4.56,New Plymouth City Ward,New Plymouth District
l921205079910932006,Tiny home in Galatea · ★New · 2 bedrooms · 2 beds · 1 bath,Robyn,2019-07-08,-38.41916946478639,176.73329240526613,Entire home/apt,3,$119.00,119.0,1,0,,,Galatea-Murupara Ward,Whakatane District
l36124625,Home in Christchurch · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Carolyn-Rae,2013-04-17,-43.53172,172.55288000000004,Private room,2,$85.00,85.0,1,14,2023-05-10,5.0,Hornby Ward,Christchurch City
l32675048,Home in Picton · ★4.86 · 1 bedroom · 1 bed · 1 private bath,Antonia,2017-07-13,-41.29034,174.01477,Private room,2,$99.00,99.0,1,314,2023-04-19,4.86,Marlborough Sounds Ward,Marlborough District
l37783395,Home in Oropi · ★4.86 · 6 bedrooms · 5 beds · 3.5 baths,Matthew & Aurore,2018-07-17,-37.77962,176.1554,Entire home/apt,14,$800.00,800.0,7,14,2023-07-15,4.86,Kaimai Ward,Western Bay of Plenty District
l33675140,Home in Auckland · 2 bedrooms · 2 beds · 1 private bath,Sushila,2019-04-07,-37.03387,174.86163,Private room,3,$80.00,80.0,3,1,2023-06-23,5.0,Manurewa-Papakura Ward,Auckland
l17856123,Rental unit in Russell · ★4.76 · 1 bedroom · 1 bed · 1 bath,Ulla,2014-07-24,-35.26132,174.12503999999996,Entire home/apt,2,$199.00,199.0,3,59,2023-04-09,4.76,Bay of Islands-Whangaroa Ward,Far North District
l17628977,Home in Martinborough · ★4.93 · 4 bedrooms · 5 beds · 1 bath,Diane,2016-06-22,-41.21456,175.4593,Entire home/apt,8,$264.00,264.0,1,71,2023-07-29,4.93,Martinborough Ward,South Wairarapa District
l23295051,Home in Horopito · ★4.89 · 3 bedrooms · 4 beds · 1 bath,Bachcare,2017-08-09,-39.33775,175.39515,Entire home/apt,7,$242.00,242.0,2,9,2023-01-01,4.89,Waimarino-Waiouru Ward,Ruapehu District
l40011149,Rental unit in Tauranga · ★4.86 · 1 bedroom · 2 beds · 1 bath,Chloe,2015-09-14,-37.648720000000004,176.19005,Entire home/apt,4,$353.00,353.0,2,59,2023-07-15,4.86,Mount Maunganui-Papamoa Ward,Tauranga City
l841511051165370509,Home in Hamilton · 4 bedrooms · 4 beds · 2 baths,Bachcare,2017-08-09,-37.76461,175.26726000000005,Entire home/apt,6,$606.00,606.0,2,0,,,East Ward,Hamilton City
l842966077395833583,Rental unit in Wellington · ★4.89 · 1 bedroom · 1 bed · 1 bath,Danielle,2021-02-26,-41.29287,174.77723,Entire home/apt,2,$152.00,152.0,1,38,2023-09-03,4.89,Pukehīnau/Lambton Ward,Wellington City
l940839757776010454,Home in Raglan · ★New · 4 bedrooms · 4 beds · 3 baths,Angela,2018-02-24,-37.80664581949953,174.8609185877716,Entire home/apt,8,$490.00,490.0,3,0,,,Raglan Ward,Waikato District
l567612088146146586,Guesthouse in Lower Hutt · ★4.77 · 2 bedrooms · 3 beds · 1 bath,David,2022-02-21,-41.224509999999995,174.90368,Entire home/apt,6,$145.00,145.0,2,70,2023-08-22,4.77,Harbour Ward,Lower Hutt City
l18359851,Townhouse in Christchurch · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,Therese,2017-01-03,-43.53449000000001,172.6049,Private room,3,$58.00,58.0,1,94,2020-03-13,4.87,Riccarton Ward,Christchurch City
l15789205,Farm stay in Pomarangai · 3 bedrooms · 3 beds · 2.5 baths,Leanne,2013-10-06,-38.34217,174.99721,Entire home/apt,6,$425.00,425.0,1,1,2017-06-30,5.0,Waitomo Rural Ward,Waitomo District
l815368374430192480,Rental unit in Auckland · ★4.69 · 1 bedroom · 2 beds · 1 bath,Dave,2013-12-03,-36.7321263279292,174.7479651577129,Entire home/apt,3,$98.00,98.0,3,13,2023-08-22,4.69,Albany Ward,Auckland
l926512567469634220,Guest suite in Arrowtown · ★5.0 · 1 bedroom · 1 bed · 1 bath,Tracey,2014-01-23,-44.946081610058975,168.84211766560662,Entire home/apt,2,$150.00,150.0,1,11,2023-09-02,5.0,Arrowtown Ward,Queenstown-Lakes District
l813482159882321641,Home in Brooklyn · 3 bedrooms · 6 beds · 1.5 baths,Jess And Tim,2023-01-27,-41.09776,172.94409,Entire home/apt,8,$550.00,550.0,7,2,2023-04-10,5.0,Motueka Ward,Tasman District
l48740298,Home in Pauanui · 4 bedrooms · 5 beds · 2 baths,Bachcare,2017-08-09,-37.01079,175.86313,Entire home/apt,9,$241.00,241.0,2,1,2022-01-14,3.0,South Eastern Ward,Thames-Coromandel District
l50161044,Home in Bannockburn · ★4.90 · 3 bedrooms · 4 beds · 2.5 baths,Jessica,2013-04-30,-45.08825,169.16438,Entire home/apt,6,$490.00,490.0,4,20,2023-08-19,4.9,Cromwell Ward,Central Otago District
l805825720645458865,Home in Christchurch · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,Lily-SimplyHost,2015-11-22,-43.5144483,172.6263306,Entire home/apt,8,$236.00,236.0,1,36,2023-09-01,5.0,Fendalton Ward,Christchurch City
l887293372028389954,Home in Whanganui · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Karen,2016-05-09,-39.92123230541738,175.06259232759476,Private room,2,$60.00,60.0,1,15,2023-08-26,5.0,Area Outside Ward,Whanganui District
l810324931186748425,Home in Wānaka · ★4.67 · 4 bedrooms · 4 beds · 2 baths,Amy,2016-11-22,-44.67253,169.15646999999996,Entire home/apt,6,$435.00,435.0,5,3,2023-07-15,4.67,Wanaka Ward,Queenstown-Lakes District
l16087382,Home in Rotorua · ★4.65 · 4 bedrooms · 5 beds · 2 baths,Peter,2012-01-07,-38.13743,176.29339,Entire home/apt,8,$222.00,222.0,1,419,2023-08-11,4.65,Area Outside Ward,Rotorua District
l7666108,Farm stay in Collingwood · ★4.93 · 1 bed · 1 bath,Zander & Andrea,2015-07-27,-40.60402,172.5025,Entire home/apt,4,$195.00,195.0,2,57,2023-07-25,4.93,Golden Bay Ward,Tasman District
l746002247818777139,Home in Hamilton · ★4.95 · 2 bedrooms · 3 beds · 1 bath,Emma,2019-09-22,-37.71179,175.2645871,Entire home/apt,6,$180.00,180.0,1,19,2023-08-19,4.95,East Ward,Hamilton City
l850961416002756346,Rental unit in Auckland · ★4.45 · 2 bedrooms · 3 beds · 1.5 baths,Team EJ,2021-07-03,-36.90672120000001,174.89629530000005,Entire home/apt,4,$204.00,204.0,1,11,2023-08-15,4.45,Howick Ward,Auckland
l721292427895248402,Home in Akaroa · ★4.79 · 2 bedrooms · 4 beds · 1 bath,Zelda,2021-09-23,-43.810559999999995,172.96073,Entire home/apt,4,$180.00,180.0,2,24,2023-08-25,4.79,Banks Peninsula Ward,Christchurch City
l757285108312207953,Home in Auckland · ★4.77 · 3 bedrooms · 3 beds · 1 bath,Zannah,2016-07-02,-36.81499,174.72754,Entire home/apt,6,$277.00,277.0,2,13,2023-08-27,4.77,North Shore Ward,Auckland
l46225259,Farm stay in Kingseat · ★4.71 · 3 bedrooms · 5 beds · 2 shared baths,Fiona,2020-11-03,-37.11892,174.79378,Private room,8,$100.00,100.0,1,59,2023-04-29,4.71,Franklin Ward,Auckland
l5175989,Townhouse in Christchurch · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,Sue,2015-01-27,-43.53389,172.61101000000005,Private room,2,$100.00,100.0,2,251,2023-03-31,4.64,Riccarton Ward,Christchurch City
l810249527904449751,Home in Pataua North · 2 bedrooms · 2 beds · 1 private bath,Ephraim,2017-03-09,-35.710231662393525,174.52134213068848,Private room,4,$220.00,220.0,2,1,2023-03-18,5.0,Whangarei Heads Ward,Whangarei District
l817626533598429774,Rental unit in Auckland · ★4.96 · 1 bedroom · 1 bed · 1 bath,Terry,2020-07-01,-36.85535270189726,174.76157304917848,Entire home/apt,2,$109.00,109.0,2,26,2023-09-01,4.96,Waitematā and Gulf Ward,Auckland
l40638455,Home in Kuratau · ★4.93 · 3 bedrooms · 6 beds · 1 bath,Barb,2014-02-07,-38.89326,175.7728,Entire home/apt,6,$392.00,392.0,2,29,2023-07-15,4.93,Turangi-Tongariro Ward,Taupo District
l10387663,Rental unit in Auckland · ★4.89 · 1 bedroom · 2 beds · 1 bath,Jackie And Bing,2016-01-05,-36.71066,174.7514,Entire home/apt,4,$161.00,161.0,2,109,2023-05-21,4.89,Albany Ward,Auckland
l917537387390091437,Home in Lake Tekapo · 3 bedrooms · 3 beds · 1.5 baths,Book Tekapo,2018-09-09,-44.006892,170.4732591,Entire home/apt,6,$344.00,344.0,1,1,2023-07-22,5.0,Pukaki Ward,Mackenzie District
l617073910857603008,Home in Auckland · ★4.84 · 1 bedroom · 1 bed · 1 private bath,Jino,2016-02-24,-36.91621,174.91419,Private room,2,$99.00,99.0,1,32,2023-08-17,4.84,Howick Ward,Auckland
l37813818,Home in Collingwood · 4 bedrooms · 5 beds · 2 baths,Jonathan,2013-12-17,-40.621629999999996,172.67664,Entire home/apt,8,$480.00,480.0,2,1,2021-01-01,5.0,Golden Bay Ward,Tasman District
l9064409,Rental unit in Queenstown · ★4.87 · 3 bedrooms · 4 beds · 2 baths,Charlie And Rob,2015-10-23,-45.03521,168.66798,Entire home/apt,6,$581.00,581.0,2,548,2023-09-01,4.87,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l22012824,Guesthouse in Albert Town · ★4.90 · 1 bedroom · 1 bed · 1 private bath,Thea,2016-02-28,-44.67918,169.18043,Private room,2,$95.00,95.0,1,31,2021-04-03,4.9,Wanaka Ward,Queenstown-Lakes District
l829957007328885836,Home in Papamoa · 3 bedrooms · 3 beds · 2 baths,Brad,2019-12-15,-37.68995,176.24618999999996,Entire home/apt,5,$359.00,359.0,5,0,,,Mount Maunganui-Papamoa Ward,Tauranga City
l32092463,Home in Opito Bay · ★5.0 · 4 bedrooms · 5 beds · 1 bath,Amy,2018-12-17,-36.72309,175.80966999999995,Entire home/apt,8,$500.00,500.0,7,13,2023-04-09,5.0,Mercury Bay Ward,Thames-Coromandel District
l7939376,Rental unit in Reefton · 1 bedroom · 1 bed · 1 bath,Glenn,2015-08-18,-42.11742,171.86094,Entire home/apt,2,$150.00,150.0,1,1,2016-12-09,4.0,Inangahua Ward,Buller District
l47433568,Guest suite in Whitianga · ★4.93 · Studio · 3 beds · 1 bath,Carol,2019-06-22,-36.79298,175.69519,Entire home/apt,4,$85.00,85.0,1,106,2023-08-31,4.93,Mercury Bay Ward,Thames-Coromandel District
l877831451827814733,Home in Auckland · ★4.29 · 1 bedroom · 1 bed · 1.5 baths,Anthony,2017-10-29,-36.77454,174.75284,Private room,2,$42.00,42.0,1,7,2023-07-13,4.29,North Shore Ward,Auckland
l24476721,Home in Havelock North · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,Mishelle,2018-04-17,-39.67039000000001,176.8735,Entire home/apt,6,$297.00,297.0,2,271,2023-08-26,4.95,Hastings-Havelock North Ward,Hastings District
l744605074837005810,Guesthouse in Auckland · ★4.82 · 1 bedroom · 1 bed · 1 bath,Vanesa,2017-10-19,-36.81306,174.7845,Entire home/apt,1,$145.00,145.0,2,11,2023-07-23,4.82,North Shore Ward,Auckland
l47415245,Home in Waverley · ★4.94 · 3 bedrooms · 5 beds · 1 bath,Sarah,2020-07-13,-39.83161,174.63308999999995,Entire home/apt,6,$250.00,250.0,2,31,2023-08-19,4.94,Pātea Ward,South Taranaki District
l29719765,Rental unit in Auckland · ★4.70 · 2 bedrooms · 2 beds · 1 bath,Vivien,2018-04-05,-36.86267,174.76292,Entire home/apt,4,$129.00,129.0,1,136,2020-09-30,4.7,Ōrākei Ward,Auckland
l53465896,Rental unit in Taupō · ★4.94 · 2 bedrooms · 3 beds · 2 baths,Joanne,2021-11-22,-38.69115,176.07445,Entire home/apt,5,$260.00,260.0,2,33,2023-07-31,4.94,Taupō Ward,Taupo District
l20216759,Home in Omaha · ★4.93 · 3 bedrooms · 5 beds · 2 baths,Amanda,2017-08-03,-36.34314000000001,174.77983,Entire home/apt,6,$280.00,280.0,2,75,2023-08-26,4.93,Rodney Ward,Auckland
l858909633400264606,Home in Auckland · 3 bedrooms · 3 beds · 1 bath,Andrew,2014-01-05,-36.803129999999996,174.74884,Entire home/apt,6,$265.00,265.0,3,0,,,North Shore Ward,Auckland
l563895706673275299,Guest suite in Nelson · ★4.98 · 2 bedrooms · 3 beds · 2.5 baths,Guy,2021-03-27,-41.26058,173.30312,Entire home/apt,4,$141.00,141.0,3,51,2023-08-24,4.98,Area Outside Ward,Nelson City
l48298606,Home in Hanmer Springs · ★4.33 · 4 bedrooms · 4 beds · 3 baths,Hanmer Holiday Homes,2016-10-06,-42.52546789999999,172.8323624,Entire home/apt,10,$190.00,190.0,1,6,2023-08-20,4.33,West Ward,Hurunui District
l44576334,Home in Queenstown · ★4.92 · 2 bedrooms · 3 beds · 1 bath,Savannah,2016-10-31,-45.0339,168.64824,Entire home/apt,4,$598.00,598.0,1,300,2023-09-01,4.92,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l966963301450125798,Rental unit in Dunedin · ★New · 2 bedrooms · 2 beds · 1 bath,Sharon,2023-08-26,-45.82845046450363,170.60174941303612,Entire home/apt,4,$300.00,300.0,1,0,,,Area Outside Ward,Dunedin City
l635798505413213913,Vacation home in Whangaparāoa · ★5.0 · 2 bedrooms · 4 beds · 1 bath,Geoff,2019-03-21,-36.625347,174.744553,Entire home/apt,4,$185.00,185.0,2,20,2023-04-15,5.0,Albany Ward,Auckland
l9944125,Condo in Wellington · ★4.95 · 1 bedroom · 1 bed · 1 bath,Emily,2014-02-07,-41.29525,174.77853000000005,Entire home/apt,2,$255.00,255.0,2,186,2023-08-22,4.95,Pukehīnau/Lambton Ward,Wellington City
l49859708,Guest suite in Pauanui · Studio · 1 bed · 1 private bath,Angie,2017-05-21,-37.03066,175.86831999999995,Private room,2,$220.00,220.0,1,1,2022-08-14,5.0,South Eastern Ward,Thames-Coromandel District
l26404418,Rental unit in Lake Hayes · ★4.92 · 2 bedrooms · 3 beds · 1 bath,Susie,2016-02-08,-44.96334,168.81141000000005,Entire home/apt,4,$259.00,259.0,3,184,2023-08-19,4.92,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l816396016191596154,Guesthouse in Auckland · ★5.0 · 1 bedroom · 2 beds · 1 bath,Peng,2014-01-17,-36.80066,174.78506000000004,Entire home/apt,3,$180.00,180.0,2,3,2023-04-01,5.0,North Shore Ward,Auckland
l727848889121557875,Farm stay in Tikokino · ★4.88 · 3 bedrooms · 4 beds · 1.5 baths,Sally,2017-02-28,-39.72482,176.44744,Entire home/apt,6,$335.00,335.0,1,41,2023-08-20,4.88,Aramoana-Ruahine Ward,Central Hawke's Bay District
l748550302522926082,Guest suite in Auckland · ★4.75 · 1 bedroom · 1 bed · 1 private bath,Sarah-Jane,2020-08-09,-36.75671,174.66306,Private room,2,$90.00,90.0,1,4,2022-11-23,4.75,Albany Ward,Auckland
l17237860,Home in Rotorua · ★4.76 · 3 bedrooms · 12 beds · 1.5 baths,Roszarri,2016-12-15,-38.11238,176.22499,Entire home/apt,12,$242.00,242.0,1,260,2023-08-12,4.76,Area Outside Ward,Rotorua District
l43269280,Hotel in Auckland · 4 bedrooms · 1 bed · 1 private bath,Bipin,2020-04-23,-36.887,174.78927,Private room,2,$312.00,312.0,1,0,,,Albert-Eden-Puketāpapa Ward,Auckland
l52458040,Home in Christchurch · ★4.96 · 3 bedrooms · 4 beds · 2.5 baths,Chen,2021-09-25,-43.5521,172.54428000000001,Entire home/apt,6,$207.00,207.0,1,129,2023-08-26,4.96,Halswell Ward,Christchurch City
l20365229,Bungalow in Hot Water Beach · ★4.83 · 1 bedroom · 1 bed · 1 bath,Kirsty,2016-05-23,-36.88974,175.82158,Entire home/apt,2,$201.00,201.0,1,219,2023-08-05,4.83,Mercury Bay Ward,Thames-Coromandel District
